7 October 2013	Brazil summons Canadian envoy over spy claims	http://www.bbc.co.uk/news/world-latin-america-24438355
7 October 2013	NSA targeted Tor users via Firefox flaw, reports say	http://www.bbc.co.uk/news/technology-24429332
6 October 2013	The week ahead at the European Parliament	http://www.bbc.co.uk/news/uk-politics-24419555
4 October 2013	Edward Snowden revelations: Can we trust the spying state?	http://www.bbc.co.uk/news/technology-24399213
3 October 2013	GCHQ Belgium hacking claim 'has to be probed'	http://www.bbc.co.uk/news/uk-24387578
1 October 2013	Edward Snowden shortlisted for EU's Sakharov prize	http://www.bbc.co.uk/news/world-europe-24347225
1 October 2013	Newspaper review: Split in Osborne speech coverage	http://www.bbc.co.uk/news/uk-24343723
27 September 2013	FBI drone use prompts calls for new surveillance rules	http://www.bbc.co.uk/news/magazine-24294857
26 September 2013	NSA spied on Martin Luther King, documents reveal	http://www.bbc.co.uk/news/world-us-canada-24279394
23 September 2013	RSA warns over NSA link to encryption algorithm	http://www.bbc.co.uk/news/technology-24173977
18 September 2013	Brazil data plan aims to keep US spies at bay	http://www.bbc.co.uk/news/technology-24145662
17 September 2013	Neal Stephenson on tall towers and NSA cyber-spies	http://www.bbc.co.uk/news/technology-24116925
17 September 2013	Brazilian President Dilma Rousseff calls off US trip	http://www.bbc.co.uk/news/world-latin-america-24133161
12 September 2013	Analysis of Putin's plea to Americans over Syria	http://www.bbc.co.uk/news/world-middle-east-24063187
11 September 2013	NSA 'altered random-number generator'	http://www.bbc.co.uk/news/technology-24048343
11 September 2013	Reporter Glenn Greenwald to testify at Brazil spy probe	http://www.bbc.co.uk/news/world-latin-america-24043397
10 September 2013	Could iPhone's fingerprint sensor help kill off passwords?	http://www.bbc.co.uk/news/technology-24021072
10 September 2013	This week at the European Parliament	http://www.bbc.co.uk/news/uk-politics-24032423
10 September 2013	Former GCHQ director Sir Arthur Bonsall: 'We didn't exist'	http://www.bbc.co.uk/news/uk-england-gloucestershire-24014260
9 September 2013	Yahoo demands US government allow disclosure of data requests	http://www.bbc.co.uk/news/technology-24014782
8 September 2013	US NSA and UK GCHQ 'can spy on smartphones'	http://www.bbc.co.uk/news/world-europe-24009342
6 September 2013	Snowden leaks: US and UK 'crack online encryption'	http://www.bbc.co.uk/news/world-us-canada-23981291
6 September 2013	Newspaper review: Fresh Snowden revelations	http://www.bbc.co.uk/news/uk-23983368
6 September 2013	Obama promises NSA spy probe, says Mexican leader Pena Nieto	http://www.bbc.co.uk/news/world-latin-america-23981207
5 September 2013	Pakistan's Asma Jahangir urges 'assassination plot' inquiry	http://www.bbc.co.uk/news/world-asia-23968513
5 September 2013	Differences on Syria crisis loom over G20 summit	http://www.bbc.co.uk/news/world-middle-east-23966766
3 September 2013	Russia warns citizens of US extradition risk	http://www.bbc.co.uk/news/world-europe-23942511
2 September 2013	Brazil and Mexico probe claims US spied on presidents	http://www.bbc.co.uk/news/world-latin-america-23938909
2 September 2013	NSA 'spied on Brazil and Mexico' - Brazilian TV report	http://www.bbc.co.uk/news/world-latin-america-23929257
2 September 2013	Been away? The news you might have missed	http://www.bbc.co.uk/news/uk-23792112
30 August 2013	US intelligence agencies' 'black budget' detailed	http://www.bbc.co.uk/news/world-us-canada-23903310
30 August 2013	David Miranda row: Seized files 'endanger agents'	http://www.bbc.co.uk/news/uk-23898580
27 August 2013	Government requests to Facebook outlined in report	http://www.bbc.co.uk/news/technology-23852230
27 August 2013	Germany: Email providers 'seen as surveillance safe haven'	http://www.bbc.co.uk/news/blogs-news-from-elsewhere-23851780
25 August 2013	David Miranda row: New law 'needed to protect secrets'	http://www.bbc.co.uk/news/uk-23832492
